Urban,POP2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
1,8371,2790,0,367,0.0438418,1,1,10.9,53194,3941,2257,1583,5623,449,259,20,89,1931,3218,206,387
1,6956,4105,0,0,0,0,0,8.6,82035,1464,15,5788,6731,59,95,5,12,54,172,61,0
0,166,106,0,0,0,0,0,6.8,66607,40,8,76,157,0,0,0,1,8,3,0,0
1,6504,1385,0,123,0.0189114,0,1,28.9,45582,3591,2448,256,2870,33,28,1,61,3511,6284,39,241
1,2208,1256,0,0,0,0,0,9.4,108750,532,118,833,2040,28,39,4,28,69,128,41,14
1,3026,1574,0,14,0.0046266,0,0,4.7,111875,667,247,1464,2745,28,94,4,35,120,272,42,21
1,2613,1437,0,6,0.0022962,0,0,8.1,62500,883,237,1042,2218,47,83,6,27,232,353,73,45
1,2613,1619,0,0,0,0,0,12.5,60972,888,99,1179,2430,39,41,1,19,83,198,80,92
1,1916,1072,0,3,0.0015658,0,0,10.6,58875,523,104,953,1732,34,37,4,11,98,198,43,34
1,3812,2284,0,2,0.0005247,0,1,20,44728,1655,311,1721,3314,129,57,8,27,277,545,193,118
1,2051,1303,0,0,0,0,0,11.2,57143,566,41,1381,1938,16,31,2,10,54,135,68,44
0,2205,1170,0,0,0,0,0,12.6,62083,553,196,771,1908,52,76,4,14,151,335,26,47
1,3300,1735,0,0,0,0,0,17.7,61635,1139,419,677,2644,143,159,3,31,320,609,93,87
1,3179,1724,0,88,0.0276817,0,1,28.4,28958,2052,465,822,2314,165,113,8,30,549,1032,299,166
1,4291,1371,0,0,0,0,0,15.5,63179,1465,1301,490,2940,215,79,8,481,568,1261,36,84
1,9,4,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,2,0,0,0
0,7634,0,1,7634,1,0,0,0,0,0,0,405,5331,1987,55,8,70,183,3939,0,0
1,3558,1639,0,2,0.0005621,0,0,6.8,128015,452,684,685,3159,20,137,9,13,220,351,113,5
1,3497,1698,0,47,0.0134401,0,0,2.5,110461,576,612,479,3081,36,137,5,24,214,385,40,18
1,3103,1499,0,7,0.0022559,0,0,7.5,132955,421,542,425,2689,36,117,11,10,240,345,146,19
1,3667,2171,0,29,0.0079084,1,0,12.3,69722,950,313,256,2831,167,136,3,50,480,729,282,79
1,3159,1804,0,40,0.0126622,1,1,34.9,28125,1990,330,195,2128,170,178,19,66,598,846,455,265
1,1122,643,0,88,0.0784314,0,1,45.9,37250,766,124,96,665,188,44,3,38,184,279,195,122
1,2806,543,1,2144,0.7640769,1,1,37.3,21528,520,3,415,1346,698,379,9,51,323,607,348,77
1,1425,1001,0,46,0.0322807,1,0,14.1,100721,373,44,409,1082,67,143,1,6,126,208,283,32
1,2047,1557,0,16,0.0078163,1,1,41.3,37500,1142,96,171,1401,192,188,6,21,239,330,642,213
1,3323,2504,0,44,0.013241,0,1,23.1,54519,1339,121,345,2401,288,252,9,48,325,538,764,65
1,3005,1936,0,68,0.022629,0,1,21.5,75313,1332,170,123,2287,173,179,5,49,312,515,344,143
1,2466,1720,0,97,0.039335,0,0,18.2,97344,849,123,365,1930,138,108,5,24,261,337,499,137
1,4329,2254,0,143,0.033033,1,0,6.1,118725,915,586,687,3734,85,191,21,21,277,485,147,38
1,5421,2633,0,2,0.0003689,0,0,9.1,101373,1029,944,782,4527,126,240,6,34,488,709,187,100
1,4794,2502,0,6,0.0012516,1,1,28.5,90690,2067,620,857,3464,305,407,12,38,568,723,399,60
1,4686,1965,0,234,0.049936,0,1,26.4,57574,2419,923,399,2563,849,356,18,78,822,1166,328,291
1,2771,1620,0,4,0.0014435,0,1,19,40688,1356,273,231,1801,189,246,7,44,484,590,365,103
1,2376,1265,0,9,0.0037879,0,1,22,29044,1231,233,315,1067,86,843,3,45,332,400,302,109
1,2377,1027,0,82,0.0344973,0,1,32.4,42400,1112,389,219,1067,123,691,1,37,458,592,216,81
1,4004,1685,0,1,0.0002498,1,1,43.9,25975,2514,1283,403,1586,1059,628,60,65,606,740,456,580
1,3156,1588,0,0,0,0,0,4.5,143182,421,524,406,2593,45,234,10,14,260,332,51,10
1,4387,2012,0,6,0.0013677,0,0,7.8,147773,644,908,775,3643,60,330,7,14,333,512,131,38
1,1587,710,0,0,0,0,0,2.1,111307,164,295,235,1335,49,68,3,5,127,153,11,6
1,2505,1218,0,43,0.0171657,0,1,21.3,91111,926,420,261,1851,205,115,11,42,281,411,153,81
1,3383,1364,0,21,0.0062075,0,1,30.7,44375,2328,828,209,1450,876,194,12,62,789,1051,229,268
1,3291,1018,0,21,0.006381,0,1,44,32031,2352,993,264,808,1043,274,15,81,1070,1283,186,382
1,4499,2147,0,0,0,0,1,18.8,54667,2421,800,601,3142,221,270,41,57,768,1074,164,309
1,6563,2600,0,6,0.0009142,0,0,15.5,56845,2169,1502,785,3825,482,442,39,115,1660,2396,128,176
1,3568,1141,0,0,0,0,1,16.2,47115,1585,1064,358,1769,281,191,17,76,1234,1903,112,195
1,2933,968,0,9,0.0030685,0,1,21.6,54779,1336,784,345,1570,149,318,24,64,808,1299,87,113
1,5052,1673,0,63,0.0124703,0,1,31,34394,2729,1376,634,1841,292,1459,40,42,1378,1950,239,280
1,3200,748,0,97,0.0303125,0,1,26.3,39133,1946,991,287,535,355,1633,91,21,565,758,67,176
1,5456,1421,0,12,0.0021994,0,1,36.8,37315,3880,1725,473,1393,479,2146,62,84,1292,2048,205,256
1,4073,1832,0,0,0,0,0,8.9,88304,862,719,929,2762,113,852,6,25,315,493,54,58
1,4085,1782,0,13,0.0031824,0,0,16,60875,1782,798,965,1993,610,765,28,25,664,901,218,288
1,2629,1163,0,0,0,0,1,22.2,66750,1189,509,366,1536,249,328,19,58,439,695,139,200
1,2916,1253,0,0,0,0,0,15.7,57845,1052,558,514,1564,114,649,10,43,536,875,80,69
1,2826,927,0,36,0.0127389,0,1,21.4,36587,1831,805,254,1328,249,316,18,72,843,1440,43,169
1,4219,1161,0,4,0.0009481,0,1,34.9,28375,2894,1435,292,1217,852,637,48,87,1378,2115,229,440
1,5083,1687,0,27,0.0053118,0,1,19.3,51390,2620,1370,763,1556,1395,723,111,69,1229,1704,111,345
1,3374,1517,0,42,0.0124481,0,0,3.6,81188,627,593,859,1850,316,722,13,48,425,639,83,107
1,5755,2570,0,17,0.002954,0,0,8,68879,1249,1111,1369,2468,830,1441,82,74,860,1041,191,133
1,6086,2608,0,2,0.0003286,0,0,3.6,97702,1039,1147,1198,3023,616,1836,15,48,548,727,121,103
1,4185,1872,0,137,0.032736,0,0,12.1,73580,1507,691,1119,2065,602,969,27,21,501,590,193,144
1,4843,2166,0,12,0.0024778,1,0,10.2,70104,1369,997,847,2086,893,1020,57,57,730,930,111,197
1,3596,1506,0,1,0.0002781,0,0,9.2,90363,970,750,455,1777,322,992,10,31,464,640,25,103
1,5129,2222,0,12,0.0023396,0,0,4.1,79321,826,1050,574,1996,815,1560,52,48,658,827,157,135
1,5131,2351,0,163,0.0317677,0,1,11.6,52320,1484,975,825,1964,951,1342,44,48,782,949,169,352
1,3086,1302,0,32,0.0103694,1,0,6.7,127273,528,607,424,1151,367,1254,15,4,295,312,184,6
1,3267,1346,0,0,0,0,0,4.1,124792,376,689,354,1433,384,1045,11,18,376,451,9,0
1,5015,1557,0,115,0.0229312,1,1,42.6,32292,3498,1391,646,1430,831,1273,170,53,1258,1644,423,459
1,5290,1591,0,44,0.0083176,1,1,22.9,44872,2806,1582,683,1550,1449,695,106,81,1409,1959,128,288
1,5538,1546,0,136,0.0245576,0,1,30.7,36675,3280,1652,746,1231,1340,1103,228,56,1580,2053,175,371
1,5112,1429,0,5,0.0009781,0,1,46.3,25758,3906,1922,354,1216,1180,1166,218,48,1284,1868,186,558
1,9553,2299,0,382,0.0399874,1,1,24,42064,5458,3309,687,1894,2267,2935,473,76,1908,2568,148,622
1,4122,1303,0,200,0.0485201,0,1,32,37063,2392,1165,413,1498,724,617,58,66,1159,1647,216,227
1,4252,1179,0,36,0.0084666,1,1,49.7,28894,3721,1447,332,1169,715,833,22,81,1432,1947,177,433
1,3529,978,0,16,0.0045339,1,1,48.3,22969,2423,1185,225,916,266,1104,68,47,1128,1715,128,333
1,4795,1595,0,1,0.0002086,0,1,39,27885,3217,1555,440,1715,736,424,187,72,1661,2510,331,610
1,7614,2295,0,11,0.0014447,1,1,39.9,26152,5716,2479,594,2918,888,1239,113,154,2302,3790,366,751
1,5067,1480,0,1,0.0001974,1,1,33.1,34674,2858,1631,395,2010,574,523,49,83,1828,2741,236,361
1,3303,1132,0,11,0.0033303,0,1,53.5,24736,2501,1062,349,986,648,668,58,38,905,1328,203,418
1,4945,1444,0,24,0.0048534,0,1,34.1,31289,3808,1642,419,1497,945,985,35,82,1401,1973,280,485
1,5899,1643,0,14,0.0023733,0,1,31.3,41800,3555,1695,713,1091,985,2783,70,31,939,1205,97,319
1,4485,1333,0,20,0.0044593,1,1,36.6,39924,3140,1366,444,1374,699,1061,64,66,1221,1551,197,334
1,6740,1871,0,19,0.002819,1,1,39.6,33475,4731,2393,483,1117,1743,2387,208,72,1213,1527,225,746
1,5675,1850,0,31,0.0054626,0,1,17.6,41913,3238,1525,749,2353,1014,815,110,55,1328,1902,78,364
1,6649,2104,0,26,0.0039104,0,1,36.5,27348,4423,2077,782,2295,1268,775,143,66,2102,3279,498,464
1,2797,847,0,0,0,0,1,27.3,43500,1712,816,268,731,791,700,71,23,481,705,28,193
1,8107,2331,0,42,0.0051807,0,1,25.2,46750,5375,2403,946,2472,1322,2476,160,121,1556,2466,174,438
1,6284,2409,0,60,0.0095481,0,1,32.8,32535,3774,1720,922,1909,1394,1268,101,74,1538,1927,408,718
1,4454,1275,0,20,0.0044903,0,1,37.7,35606,3428,1326,423,1542,577,1206,47,46,1036,1259,64,409
1,4481,1620,0,49,0.0109351,0,1,18.5,51518,2632,1061,831,2015,468,909,52,72,965,1163,96,345
1,3040,863,0,1317,0.4332237,1,1,40.9,33875,1107,220,27,1475,397,404,20,26,718,923,127,82
1,3154,1422,0,0,0,0,0,19.3,79435,1287,476,589,2398,133,256,13,33,321,489,15,44
1,4220,1888,0,0,0,0,0,8.9,86800,1135,774,902,3136,243,309,17,42,473,703,181,61
1,2109,1011,0,158,0.074917,1,1,43.2,26667,1402,377,272,1151,298,233,14,38,375,445,158,192
1,1823,310,0,1092,0.5990126,0,1,68.7,15820,918,316,71,754,665,66,14,60,264,366,96,161
1,2641,1560,0,0,0,1,1,33.1,41985,1450,236,426,1652,301,321,12,24,331,384,269,120
1,2224,1310,0,0,0,0,0,16.7,94219,513,85,840,1738,38,329,2,7,110,136,77,0
1,5611,2757,0,61,0.0108715,0,0,13.5,133385,1491,961,1338,4541,164,435,38,25,408,577,110,113
1,5477,1903,0,11,0.0020084,1,1,31.2,28538,3172,1558,407,2827,647,338,58,94,1513,2669,306,410
1,4550,1944,0,0,0,1,1,37.3,27486,3232,1077,516,2458,623,275,39,45,1110,1535,298,514
1,3066,1263,0,30,0.0097847,0,1,30.2,29358,1782,744,130,1411,546,244,18,40,807,966,122,314
1,3106,1785,0,156,0.0502254,0,1,23.1,51587,1395,354,495,2090,344,234,29,27,382,440,250,159
1,1910,937,0,0,0,0,1,25.1,30339,1024,361,69,782,389,225,25,25,464,550,63,135
1,4291,2255,0,25,0.0058261,0,1,22.1,35952,1923,690,352,2315,776,331,19,32,818,1039,465,249
1,4822,2175,0,396,0.0821236,0,1,24.3,42750,2176,888,1070,3364,448,289,41,68,612,822,436,361
1,3124,1217,0,14,0.0044814,0,1,29.7,39478,1520,779,313,1879,369,146,12,28,690,866,111,262
1,4029,1805,0,33,0.0081906,0,0,10.9,86350,949,779,667,3019,248,237,10,38,477,634,124,155
1,3060,1282,0,0,0,0,0,6.6,88750,579,640,580,2548,73,179,8,37,215,324,68,17
1,4795,1861,0,0,0,0,0,2.1,140781,539,1205,846,4280,48,199,7,19,242,309,76,32
1,5050,2217,0,6,0.0011881,1,0,5.9,88295,979,1057,885,4248,150,205,28,44,375,552,140,47
1,3545,1454,0,27,0.0076164,0,0,2,126131,401,696,999,3087,44,268,4,18,124,181,29,20
1,2585,1111,0,0,0,0,0,2.4,126667,166,549,693,2270,27,175,1,5,107,156,89,7
1,5892,2402,0,412,0.0699253,1,0,10,82674,963,1026,1723,4970,159,303,5,53,402,543,140,90
1,2277,1097,0,0,0,0,1,20.1,40671,1001,432,219,1594,271,79,8,20,305,329,86,166
1,4825,2081,0,20,0.0041451,1,0,11.4,68806,1629,1015,867,3889,299,186,19,46,386,596,142,202
1,4624,2014,0,21,0.0045415,0,1,21.9,58740,1529,1028,595,3288,370,274,16,50,626,759,252,249
1,4461,1745,0,48,0.0107599,1,1,23.4,47604,1858,1129,508,3190,309,189,45,50,678,867,278,397
1,2319,1007,0,22,0.0094868,0,0,11.8,82361,591,426,541,1986,80,102,5,13,133,209,50,58
1,4608,2046,0,23,0.0049913,0,1,36.6,36750,2465,956,588,3109,443,195,57,62,742,885,302,403
1,3114,1657,0,6,0.0019268,0,1,22.6,38833,2251,518,586,2238,313,165,14,20,364,502,366,326
1,6290,2655,0,1,0.000159,1,1,46,27478,4046,1516,701,3549,926,296,40,116,1363,1745,452,613
1,3599,1434,0,11,0.0030564,1,1,49.9,23654,2609,937,362,1947,537,207,38,64,806,1195,158,435
1,4592,1571,0,94,0.0204704,0,1,40,34219,3677,1210,383,2631,451,363,42,105,1000,1544,229,403
1,5347,1719,0,6,0.0011221,1,1,33.1,38472,3264,1597,442,2635,748,513,125,103,1223,1543,159,300
1,6637,1873,0,26,0.0039174,1,1,40.9,36908,4214,2196,481,1745,1745,1250,227,103,1567,1819,434,595
1,6166,1934,0,21,0.0034058,0,1,38.5,34099,4194,1957,410,2521,1006,899,91,120,1529,1974,436,552
1,8370,2350,0,276,0.0329749,0,1,20.5,49611,4782,2602,710,3066,1391,1390,199,97,2227,3186,121,497
1,7560,1845,0,20,0.0026455,1,1,44,34167,4557,2825,491,1774,1592,2057,221,71,1845,2325,135,671
1,7455,2057,0,53,0.0071093,0,1,42.7,26415,6148,2557,462,2958,886,977,102,112,2420,3970,505,622
1,4763,2081,0,44,0.0092379,1,1,30.7,35969,2164,1069,650,2770,582,305,34,94,978,1481,406,504
1,3842,1162,0,13,0.0033837,0,1,39.7,39421,2941,1236,305,1789,225,302,40,91,1395,2178,203,350
1,7533,2627,0,6,0.0007965,0,1,29.4,34811,3640,2139,245,2780,1419,919,77,85,2253,3252,143,474
1,5356,1570,0,31,0.0057879,0,1,24.2,56523,2956,1620,587,2578,557,352,60,73,1736,2899,97,289
1,3626,1859,0,0,0,1,0,18.3,58787,1246,643,148,2024,508,338,10,33,713,846,99,51
1,5788,2378,0,0,0,1,1,22.5,49071,2895,1408,232,2189,1226,599,67,74,1633,2055,129,422
1,3345,1338,0,1,0.000299,0,1,20.6,64000,1220,798,223,1766,572,231,18,43,715,1142,147,203
1,2779,966,0,0,0,0,1,15.3,55057,991,728,174,1203,451,318,65,35,707,1052,109,113
1,7342,2633,0,6,0.0008172,0,0,19.7,58588,3322,1969,496,3124,1370,597,119,129,2003,2968,408,428
1,4997,2055,0,0,0,0,0,17.5,70964,1252,1170,516,2375,749,1130,18,41,684,874,61,148
1,5537,1691,0,0,0,0,0,14.8,77546,1379,1729,245,2020,839,1510,112,58,998,1218,21,238
1,2770,1011,0,0,0,0,0,6.3,92706,388,702,127,1440,290,515,17,24,484,643,74,46
1,5083,2162,0,0,0,0,0,6.4,80817,1085,1089,313,1999,767,1485,58,30,744,859,141,26
1,1203,386,0,0,0,0,1,31.7,44107,515,538,30,233,495,172,17,5,281,291,58,86
1,4034,1594,0,0,0,0,0,12,101000,1198,995,243,2467,366,606,45,37,513,712,45,32
0,253,100,0,0,0,0,0,0,111098,32,54,44,210,3,14,0,2,24,31,0,4
1,7195,2896,0,0,0,1,0,8.7,88596,1396,1545,1321,3455,786,1933,68,29,924,1090,169,166
1,3850,1574,0,0,0,0,0,4.8,78415,959,899,102,1588,542,1041,71,17,591,730,17,70
1,7689,2498,0,0,0,0,0,6.3,84199,1342,2425,281,3525,1070,1947,66,50,1031,1419,0,344
1,6725,2222,0,13,0.0019331,0,0,14.2,82799,2209,2046,247,2836,1022,1593,115,49,1110,1327,43,241
1,7161,2241,0,0,0,0,0,3.9,92847,2500,2260,366,3234,976,1800,60,30,1061,1371,39,97
1,3372,1246,0,0,0,0,0,5.5,94046,541,847,182,1652,396,888,22,29,385,445,58,7
1,4065,1267,0,9,0.002214,0,0,13,60489,1423,1058,446,3006,123,275,14,34,613,862,24,126
1,4965,1444,0,0,0,0,1,16.3,53182,1723,1443,347,2521,518,826,77,66,957,1257,40,87
0,4131,1298,0,8,0.0019366,0,0,10,61544,1387,1061,468,3345,93,169,40,52,432,648,19,123
1,4212,1345,0,20,0.0047483,0,0,7.7,58250,1476,1094,394,3359,98,167,23,62,503,684,64,119
1,4495,1422,0,2,0.0004449,0,1,24.9,50833,1889,1266,459,3381,106,184,26,77,721,1032,48,254
1,3695,1201,0,20,0.0054127,0,1,25.3,51754,1685,995,381,3016,62,78,7,87,445,666,26,100
1,4644,1462,0,202,0.043497,0,1,29,35522,3434,1395,365,2920,632,146,40,80,826,1169,173,440
1,6180,1915,0,17,0.0027508,0,1,23.7,48622,3292,1692,813,4155,455,283,35,81,1171,1642,43,429
1,4537,1314,0,18,0.0039674,0,1,25.9,42529,2670,1365,487,2807,452,212,47,54,965,1301,106,285
1,7626,2392,0,43,0.0056386,1,1,16.7,47066,4344,2210,999,4542,844,465,57,88,1630,2013,222,428
1,5932,2090,0,10,0.0016858,1,1,27.2,41439,3009,1688,639,3550,695,294,50,82,1261,1517,254,485
1,4317,1376,0,9,0.0020848,0,1,22.4,49280,1921,1357,265,2711,487,234,36,45,804,1077,52,250
1,3039,1123,0,16,0.0052649,0,0,19.4,57297,1181,646,506,2127,309,129,8,45,421,545,67,170
1,3866,1431,0,5,0.0012933,0,1,13.5,51736,2135,956,498,2524,406,206,16,35,679,762,86,251
1,3012,871,0,4,0.001328,0,1,8.8,56429,1094,861,256,1878,293,436,28,41,336,391,62,123
1,9003,2565,0,24,0.0026658,0,0,6.2,91026,1871,2922,547,5865,533,1509,81,54,961,1179,72,134
1,2692,866,0,0,0,0,1,27.9,35743,1493,818,178,1716,288,152,3,25,508,578,55,206
1,5313,1934,0,0,0,0,1,46.3,23568,3364,1712,177,2458,1095,156,70,55,1479,2014,388,713
1,3508,1228,0,0,0,1,1,31.2,32176,2174,981,247,1989,580,182,27,60,670,753,146,427
1,2234,757,0,0,0,0,1,23.5,61895,735,657,157,1316,332,215,29,18,324,346,63,111
1,6840,2139,0,21,0.0030702,0,1,20.9,50750,3110,2105,395,4297,603,859,53,60,968,1099,133,283
1,3451,1251,0,15,0.0043466,0,0,15.5,57045,1308,866,263,2547,202,247,10,19,426,531,13,221
1,4889,1731,0,7,0.0014318,0,1,24.6,39088,2843,1499,239,2815,573,383,43,83,992,1189,124,431
1,7805,2433,0,15,0.0019218,0,1,18.6,56786,3602,2454,454,4949,922,769,49,73,1043,1199,81,321
1,3355,1067,0,6,0.0017884,0,0,3.9,75469,1090,924,228,2087,255,552,43,27,391,488,0,11
1,5040,1511,0,6,0.0011905,0,0,6.1,88889,1129,1692,204,3494,381,477,54,58,576,765,27,79
1,7656,2542,0,8,0.0010449,0,0,10.3,71395,3324,2390,565,4761,692,1153,53,57,940,1026,87,191
1,6067,2303,0,67,0.0110433,1,1,28.4,37104,3501,1556,690,4407,509,244,28,76,803,1120,372,400
1,4912,2025,0,6,0.0012215,0,1,31.6,44097,2407,1211,479,3202,723,255,32,89,611,685,119,430
1,2054,785,0,125,0.0608569,0,0,17.4,61750,754,474,347,1544,154,86,18,16,236,314,38,69
1,6416,2825,0,2,0.0003117,0,0,16.4,62045,2347,1374,1096,4970,353,354,32,73,634,837,307,467
1,4619,1950,0,104,0.0225157,0,1,23.3,52786,2060,952,809,3609,199,269,27,38,477,498,172,170
1,6126,2601,0,236,0.0385243,1,1,26.2,58488,2283,1335,847,4568,438,345,30,80,665,899,204,452
1,4306,1925,0,57,0.0132373,1,0,6.1,109405,756,813,1074,3596,115,231,23,29,312,388,308,88
1,5481,2330,0,120,0.0218938,1,1,17.7,52866,2342,1187,888,4366,348,194,27,42,504,646,312,392
1,4808,2003,0,174,0.0361897,1,0,15.9,72853,2024,940,870,3978,233,156,9,44,388,535,228,330
1,4576,1871,0,26,0.0056818,0,0,14,72972,1214,962,1007,3783,205,202,16,28,342,511,202,154
1,4797,1829,0,42,0.0087555,0,0,12,79250,1183,1096,776,4138,83,127,41,40,368,505,83,98
1,4225,1729,0,30,0.0071006,1,0,8,77165,963,910,859,3689,99,169,17,19,232,363,139,78
1,3525,1510,0,27,0.0076596,0,0,7.8,76813,1048,696,580,2966,145,116,12,26,260,368,100,99
1,4715,1890,0,60,0.0127253,0,0,6.3,114107,541,943,873,4103,61,241,11,41,258,404,80,54
1,5718,2387,0,38,0.0066457,0,0,5.2,94167,808,1110,1123,4934,123,277,9,24,351,468,66,62
1,3151,1374,0,0,0,0,1,27.1,58889,1234,635,643,2612,126,108,7,35,263,414,95,168
1,4610,1836,0,170,0.0368764,0,0,14,100580,988,844,995,4049,78,136,5,43,299,401,71,119
1,4407,1902,0,55,0.0124801,0,0,11.7,106500,1139,893,659,3810,116,147,5,35,294,429,49,125
1,4890,2013,0,63,0.0128834,0,0,15.4,88846,1092,990,811,4124,126,245,13,50,332,425,21,133
1,6153,2291,0,35,0.0056883,0,0,9.8,57262,1694,1396,874,5236,122,159,24,61,551,784,64,148
1,3752,1407,0,6,0.0015991,0,1,15.4,49387,1721,975,309,2935,82,93,18,46,578,885,35,158
1,2084,775,0,101,0.0484645,0,0,4.1,60400,799,449,368,1674,88,48,9,31,234,267,29,72
1,5668,2184,0,47,0.0082922,0,0,12.2,73534,1415,1297,719,4694,180,132,16,58,588,825,102,243
1,4873,1971,0,9,0.0018469,0,1,11.3,53244,1329,1057,482,3895,175,189,32,50,532,764,67,163
1,3384,1416,0,44,0.0130024,0,0,7.8,70500,1039,629,623,2813,98,135,7,27,304,408,48,66
1,4478,1597,0,48,0.0107191,0,0,14.5,84153,963,1029,647,3951,80,125,10,34,278,445,7,36
1,5265,2062,0,44,0.0083571,0,0,15.3,82520,1652,1179,895,4552,75,143,23,29,443,671,94,225
1,4792,1649,0,0,0,0,1,25.2,60269,2103,1283,365,3688,144,204,31,56,669,933,20,271
1,2462,901,0,8,0.0032494,0,0,7.8,58977,700,632,367,1965,61,90,6,20,320,451,33,39
1,3358,1238,0,10,0.002978,0,1,23.9,51949,1588,818,488,2621,129,97,15,35,461,642,103,128
1,3761,1308,0,3,0.0007977,0,1,24.9,67083,1436,950,455,2877,228,163,11,43,439,586,26,175
1,4922,2265,0,6,0.001219,1,1,20.7,54500,1969,958,787,3772,363,167,31,44,545,666,244,191
1,3710,1444,0,22,0.0059299,0,0,1.6,61528,627,780,841,3060,96,237,26,24,267,389,49,89
1,2652,1153,0,1,0.0003771,1,1,29,30000,1572,654,273,1909,268,101,12,28,334,420,163,193
1,4647,1925,0,12,0.0025823,0,0,15.7,59115,1811,1026,574,3581,264,172,24,54,552,722,85,145
1,4000,2005,0,20,0.005,0,1,13.2,42830,1973,719,986,3292,204,123,23,22,336,477,181,147
1,2339,1010,0,0,0,0,0,8.8,70156,612,526,289,1850,73,145,17,17,237,278,63,35
1,2432,936,0,4,0.0016447,0,1,21.2,54083,941,596,394,2101,68,61,8,10,184,277,142,80
1,3568,1337,0,148,0.0414798,0,0,14.4,75638,1211,767,650,2666,118,145,13,33,593,758,108,112
1,3360,1628,0,6,0.0017857,0,1,15.1,42976,1524,657,413,2401,128,159,22,48,602,742,246,129
1,2894,1084,0,30,0.0103663,0,1,13.2,53611,611,705,370,2420,120,77,5,24,248,388,33,42
1,6799,2565,0,24,0.0035299,0,1,30.8,46563,3945,1787,503,4652,360,192,45,70,1480,1845,197,662
1,3353,1325,0,19,0.0056666,0,1,12,48516,1213,812,285,2654,118,110,5,32,434,663,82,166
1,4248,1645,0,32,0.007533,0,1,14.8,53807,1298,993,373,3418,146,95,12,40,537,756,62,181
1,2541,916,0,15,0.0059032,0,0,4.4,80000,573,606,320,2207,55,82,4,22,171,279,11,47
1,7345,2594,0,23,0.0031314,0,0,7.3,80556,1934,1755,837,6405,91,270,19,72,488,767,29,193
1,4760,1804,0,36,0.007563,0,0,13.3,84208,1438,1017,783,4262,36,137,7,34,284,400,98,208
1,4495,1703,0,26,0.0057842,0,0,7.5,80801,919,1054,738,4007,41,104,6,39,298,493,114,78
1,5638,2136,0,35,0.0062079,0,0,7,73274,1349,1360,555,4854,75,191,18,69,431,690,14,110
1,4212,1668,0,6,0.0014245,0,0,10,72442,1144,926,557,3741,51,102,7,22,289,397,95,170
1,4598,1848,0,28,0.0060896,1,0,13.1,78646,1304,1063,518,3808,129,162,11,56,432,520,140,188
1,4085,1758,0,11,0.0026928,0,0,4.5,120149,449,736,673,3567,48,209,15,22,224,384,58,80
1,5472,2469,0,6,0.0010965,1,0,8.2,103400,823,986,1404,4841,73,269,9,20,260,351,104,26
1,2871,1039,0,57,0.0198537,0,0,2.5,97670,665,605,489,2583,21,65,6,23,173,226,0,41
1,5505,2006,0,115,0.0208901,0,0,11,86513,1614,1253,694,4712,52,157,17,49,518,758,145,106
1,5246,2147,0,27,0.0051468,0,0,8.2,90952,779,1337,620,3951,74,688,8,32,493,526,188,60
1,3275,1457,0,96,0.029313,0,1,9.3,52083,819,701,439,2668,53,152,24,25,353,479,80,84
1,6228,2173,0,0,0,0,0,1.5,123227,492,1794,467,5131,66,618,11,25,377,681,31,17
1,4320,1624,0,10,0.0023148,0,0,3.1,121181,366,1222,281,3268,93,683,6,33,237,377,10,32
1,2186,747,0,0,0,0,0,2.1,143000,352,666,205,1676,15,355,6,17,117,135,0,0
1,2520,1470,0,0,0,1,0,9.4,62059,664,395,451,1652,61,631,8,21,147,199,174,66
1,3687,1527,0,0,0,0,0,7.1,106875,423,984,277,2676,75,627,15,31,263,362,0,21
1,6825,2294,0,8,0.0011722,0,0,0.6,125571,810,2209,433,4687,102,1608,12,22,394,604,73,38
1,4711,1479,0,4,0.0008491,0,0,1.2,133836,573,1654,301,3402,73,882,9,23,322,393,34,0
1,4744,1564,0,7,0.0014755,0,0,0.6,127018,221,1377,296,3808,94,544,6,23,269,452,0,0
1,3819,1221,0,0,0,0,0,1.8,155208,91,1369,202,2767,41,751,20,6,234,338,20,10
1,2793,956,0,0,0,0,0,0.8,144821,227,871,116,1776,59,713,4,8,233,293,0,0
1,6784,2730,0,79,0.011645,0,0,3.6,112222,627,1462,1510,5851,187,224,16,52,454,703,75,0
1,3082,1290,0,0,0,0,0,2,162634,200,567,672,2502,39,410,2,4,125,159,19,0
1,4912,2100,0,1,0.0002036,0,0,5.2,104409,410,1025,897,3400,158,1017,26,19,292,364,122,30
1,3231,964,0,0,0,0,0,5.5,98333,774,1048,133,1502,193,1119,29,20,368,418,6,63
1,4397,1398,0,0,0,0,0,6.9,108398,897,1258,192,2265,308,1378,34,15,397,489,11,53
1,4436,1462,0,4,0.0009017,1,0,14.7,93125,1274,1423,189,2402,474,799,85,50,626,707,134,270
1,4451,1535,0,186,0.0417884,0,1,14.5,52361,1930,1104,685,3018,335,265,21,67,745,1008,112,163
1,4835,1849,0,0,0,1,1,25.3,36901,3085,1317,622,3062,522,225,58,65,903,1121,160,280
