GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_EST_VC02,HC01_EST_VC03,HC01_EST_VC04,HC01_EST_VC05,HC01_EST_VC07,HC01_EST_VC08,HC01_EST_VC09,HC01_EST_VC10,HC01_EST_VC11,HC01_EST_VC12,HC01_EST_VC13,HC01_EST_VC14,HC01_EST_VC16,HC01_EST_VC17,HC01_EST_VC19,HC01_EST_VC20,HC01_EST_VC21,HC01_EST_VC23,HC01_EST_VC24,HC01_EST_VC25,HC01_EST_VC27,HC01_EST_VC28,HC01_EST_VC29,HC01_EST_VC31,HC01_EST_VC32,HC01_EST_VC33,HC01_EST_VC37,HC01_EST_VC38,HC01_EST_VC39,HC01_EST_VC40,HC01_EST_VC44,HC01_EST_VC45,HC01_EST_VC46,HC01_EST_VC47,HC01_EST_VC48,HC01_EST_VC49,HC01_EST_VC52
Id,Id2,Geography,Total; Estimate; Population 18 to 24 years,Total; Estimate; Less than high school graduate,Total; Estimate; High school graduate (includes equivalency),Total; Estimate; Some college or associate's degree,Total; Estimate; Bachelor's degree or higher,Total; Estimate; Population 25 years and over,Total; Estimate; Less than 9th grade,"Total; Estimate; 9th to 12th grade, no diploma",Total; Estimate; High school graduate (includes equivalency),"Total; Estimate; Some college, no degree",Total; Estimate; Associate's degree,Total; Estimate; Bachelor's degree,Total; Estimate; Graduate or professional degree,Total; Estimate; Percent high school graduate or higher,Total; Estimate; Percent bachelor's degree or higher,Total; Estimate; Population 25 to 34 years,Total; Estimate; High school graduate or higher,Total; Estimate; Bachelor's degree or higher,Total; Estimate; Population 35 to 44 years,Total; Estimate; High school graduate or higher,Total; Estimate; Bachelor's degree or higher,Total; Estimate; Population 45 to 64 years,Total; Estimate; High school graduate or higher,Total; Estimate; Bachelor's degree or higher,Total; Estimate; Population 65 years and over,Total; Estimate; High school graduate or higher,Total; Estimate; Bachelor's degree or higher,Total; Estimate; POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL - Less than high school graduate,Total; Estimate; POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL - High school graduate (includes equivalency),Total; Estimate; POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL - Some college or associate's degree,Total; Estimate; POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL - Bachelor's degree or higher,Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - Population 25 years and over with earnings,Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - Less than high school graduate,Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - High school graduate (includes equivalency),Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - Some college or associate's degree,Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - Bachelor's degree,Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - Graduate or professional degree,Total; Estimate; PERCENT IMPUTED - Educational attainment
1400000US06013355107,06013355107,"Census Tract 3551.07, Contra Costa County, California",401,0.0,49.1,43.4,7.5,2871,2.9,6.4,23.5,28.6,9.1,23.7,5.8,90.7,29.5,625,98.6,33.8,429,88.8,21.2,1534,91.5,32.2,283,71.7,17.7,0.0,13.1,4.1,0.0,37901,27875,33658,38364,62892,75833,1.6
1400000US06013355108,06013355108,"Census Tract 3551.08, Contra Costa County, California",1166,10.4,32.5,55.1,2.0,7411,3.5,4.4,15.8,31.4,12.9,25.5,6.5,92.1,32.0,1154,89.0,9.9,2042,97.2,35.8,3186,95.5,39.1,1029,75.0,27.1,17.1,8.4,5.4,6.8,53863,60066,33547,50841,61684,81944,4.6
1400000US06013355109,06013355109,"Census Tract 3551.09, Contra Costa County, California",748,12.6,29.5,45.9,12.0,3940,5.2,5.5,20.3,25.3,10.6,22.0,11.2,89.3,33.2,575,88.0,41.4,709,94.6,49.1,1875,94.9,27.5,781,72.0,26.2,4.7,4.4,4.3,0.0,53852,9449,36410,46799,60938,82344,3.6
1400000US06013355110,06013355110,"Census Tract 3551.10, Contra Costa County, California",853,3.8,25.1,64.5,6.7,2361,7.5,2.4,24.5,26.2,11.9,23.6,3.9,90.1,27.4,412,100.0,12.6,488,86.9,41.8,1224,97.8,32.0,237,39.7,0.0,64.5,15.2,9.7,5.7,48307,14559,46908,41263,56765,67064,0.5
1400000US06013355111,06013355111,"Census Tract 3551.11, Contra Costa County, California",581,5.5,56.6,37.9,0.0,3769,4.5,5.7,19.7,34.0,12.4,19.1,4.6,89.7,23.6,737,100.0,11.9,1049,87.3,32.9,1624,90.8,23.0,359,71.0,23.7,9.0,21.1,10.4,4.0,53425,31845,28770,43438,71563,97500,1.8
1400000US06013355112,06013355112,"Census Tract 3551.12, Contra Costa County, California",318,32.7,29.2,26.7,11.3,3825,0.6,1.2,10.1,16.7,12.0,39.4,20.0,98.2,59.4,194,100.0,44.8,474,95.4,58.0,2269,98.6,64.2,888,98.3,51.0,0.0,7.2,0.0,3.8,105000,125662,95750,51250,141518,149519,1.5
1400000US06013355113,06013355113,"Census Tract 3551.13, Contra Costa County, California",411,21.2,14.4,55.5,9.0,3331,0.6,0.4,6.1,16.9,4.1,41.3,30.5,99.0,71.8,330,100.0,52.4,626,100.0,74.9,2088,98.4,75.5,287,100.0,60.6,0.0,0.0,2.1,0.0,78944,-,61154,55813,85636,89861,2.2
1400000US06013355114,06013355114,"Census Tract 3551.14, Contra Costa County, California",445,2.5,28.5,31.2,37.8,6592,0.9,0.8,9.6,18.1,7.9,36.9,25.7,98.2,62.6,1019,100.0,59.8,2223,99.0,76.8,2765,98.3,57.6,585,91.6,37.4,7.9,2.0,4.1,1.0,86842,-,59375,71500,92426,104063,0.9
1400000US06013355115,06013355115,"Census Tract 3551.15, Contra Costa County, California",246,4.1,45.5,48.4,2.0,1812,6.9,0.4,12.0,27.5,5.8,30.4,17.0,92.7,47.4,639,97.0,51.0,658,93.3,46.7,486,85.8,40.3,29,100.0,100.0,15.2,8.3,11.2,2.4,68315,70710,41875,43269,78942,82813,0.0
1400000US06013355116,06013355116,"Census Tract 3551.16, Contra Costa County, California",16,0.0,100.0,0.0,0.0,2204,0.8,0.9,6.1,3.6,5.0,58.3,25.3,98.3,83.6,300,100.0,80.0,1197,100.0,93.5,505,94.1,71.9,202,96.0,59.9,0.0,12.7,0.0,1.5,100736,"2,500-",92361,71250,100042,113875,0.0
1400000US06013355117,06013355117,"Census Tract 3551.17, Contra Costa County, California",84,8.3,39.3,41.7,10.7,3904,0.4,3.9,2.5,6.9,5.5,41.0,39.8,95.7,80.8,890,97.5,74.8,1885,96.8,83.8,842,92.5,81.8,287,92.0,76.7,0.0,0.0,2.9,1.9,98320,78697,11477,50357,92029,118803,0.0
1400000US06013355200,06013355200,"Census Tract 3552, Contra Costa County, California",617,13.0,27.6,51.4,8.1,3543,5.5,6.0,22.7,20.5,11.6,23.3,10.4,88.5,33.6,802,95.8,26.7,967,91.8,44.2,1479,85.9,32.9,295,70.8,22.0,8.6,5.3,6.6,0.0,48717,38289,37589,46864,62415,78590,4.7
1400000US06013355301,06013355301,"Census Tract 3553.01, Contra Costa County, California",581,3.6,48.4,34.9,13.1,5326,1.2,2.7,20.0,26.8,11.8,23.2,14.4,96.1,37.5,662,94.4,42.6,1033,95.9,47.0,2682,96.6,32.8,949,96.1,36.9,9.1,4.9,0.8,0.0,63457,26571,61699,54087,84219,112031,1.8
1400000US06013355302,06013355302,"Census Tract 3553.02, Contra Costa County, California",196,7.1,0.0,46.4,46.4,2405,0.0,0.0,7.0,10.7,7.6,45.2,29.4,100.0,74.6,193,100.0,85.0,371,100.0,91.1,1366,100.0,78.0,475,100.0,47.8,-,5.3,2.7,0.8,83115,-,"250,000+",43689,86176,88264,3.2
1400000US06013355304,06013355304,"Census Tract 3553.04, Contra Costa County, California",484,11.6,14.7,71.1,2.7,5389,1.0,1.9,10.7,21.2,10.5,36.4,18.3,97.1,54.7,609,100.0,63.1,1447,96.8,60.7,2488,97.7,55.7,845,93.4,35.3,0.0,5.9,3.5,1.7,73346,73438,64904,47716,80163,112917,1.2
1400000US06013355306,06013355306,"Census Tract 3553.06, Contra Costa County, California",318,17.0,38.1,45.0,0.0,3357,0.3,1.6,15.6,23.7,12.8,34.9,11.2,98.2,46.1,306,98.0,25.8,566,98.2,60.6,1772,98.4,51.6,713,97.5,29.7,0.0,0.0,3.6,1.0,59868,27778,35844,43858,67136,104625,2.8
1400000US06013356001,06013356001,"Census Tract 3560.01, Contra Costa County, California",530,18.1,18.3,56.4,7.2,2692,3.9,4.4,27.3,34.3,10.9,16.5,2.7,91.7,19.2,498,90.6,11.6,420,95.7,19.0,1343,95.3,24.6,431,77.7,11.1,0.0,13.4,3.3,2.7,42381,36000,41364,42466,49482,21328,6.8
1400000US06013356002,06013356002,"Census Tract 3560.02, Contra Costa County, California",394,3.0,34.8,57.9,4.3,3890,2.8,2.7,16.9,25.4,12.2,28.0,12.0,94.6,40.1,581,100.0,23.8,689,97.1,42.2,1930,96.5,50.5,690,82.2,22.5,15.2,3.3,5.1,0.0,67633,-,81488,49777,73984,104408,1.7
1400000US06013357000,06013357000,"Census Tract 3570, Contra Costa County, California",119,0.0,7.6,92.4,0.0,2566,3.0,5.0,29.4,22.1,10.4,19.8,10.3,92.0,30.1,407,93.1,17.0,483,94.8,50.1,1351,93.8,28.9,325,78.8,21.5,46.1,17.4,4.6,2.1,50523,24000,44646,44818,56019,74115,0.4
1400000US06013358000,06013358000,"Census Tract 3580, Contra Costa County, California",337,19.0,32.6,48.4,0.0,3353,7.8,10.3,18.7,27.9,9.6,15.1,10.5,81.8,25.6,768,85.9,25.3,707,72.4,31.4,1279,84.3,25.9,599,82.5,18.4,31.5,21.2,6.5,4.6,37193,23500,30553,51500,33000,70875,2.3
1400000US06013359102,06013359102,"Census Tract 3591.02, Contra Costa County, California",558,19.4,22.9,50.5,7.2,3331,4.2,11.1,25.1,26.9,5.7,20.4,6.7,84.7,27.0,708,85.7,22.7,709,84.8,26.1,1295,90.2,35.1,619,72.2,16.2,7.7,11.1,6.3,1.7,40963,36284,29639,42378,55000,55987,4.6
1400000US06013359103,06013359103,"Census Tract 3591.03, Contra Costa County, California",503,4.0,49.7,46.3,0.0,3443,4.4,5.9,24.3,20.7,12.2,20.7,11.9,89.7,32.6,517,88.2,24.4,603,89.9,35.2,1683,94.7,36.2,640,77.8,27.3,20.9,6.9,1.2,0.0,42097,19611,27070,44949,56389,76984,1.7
1400000US06013359104,06013359104,"Census Tract 3591.04, Contra Costa County, California",229,10.0,46.7,43.2,0.0,1383,0.0,2.2,23.1,28.9,7.0,28.9,9.9,97.8,38.8,334,100.0,65.0,207,100.0,4.8,764,96.1,32.6,78,100.0,76.9,0.0,0.0,12.3,3.2,46500,4706,60372,37604,46818,57540,0.0
1400000US06013359105,06013359105,"Census Tract 3591.05, Contra Costa County, California",350,9.1,16.6,64.6,9.7,2888,1.6,1.0,14.3,25.3,13.8,34.8,9.2,97.4,44.0,860,100.0,52.0,676,97.5,30.5,1072,97.7,44.3,280,88.6,50.7,0.0,0.0,6.3,0.5,53782,-,61091,47686,55087,113438,0.0
1400000US06013359202,06013359202,"Census Tract 3592.02, Contra Costa County, California",597,13.7,28.6,45.6,12.1,4402,6.6,6.2,18.9,25.3,8.7,25.6,8.8,87.2,34.4,705,83.4,21.6,853,89.9,25.0,1911,85.9,40.5,933,90.4,40.2,21.0,5.1,1.9,1.8,45234,21354,44234,41863,62993,75682,4.0
1400000US06013359203,06013359203,"Census Tract 3592.03, Contra Costa County, California",968,10.1,23.2,57.4,9.2,4371,4.3,4.2,21.4,29.2,10.4,22.8,7.7,91.5,30.5,590,97.5,29.3,862,95.7,24.7,1993,92.1,37.6,926,82.6,21.2,18.3,12.5,5.5,2.9,53414,12978,62658,45231,61364,62880,3.7
1400000US06013359204,06013359204,"Census Tract 3592.04, Contra Costa County, California",426,0.0,36.2,51.2,12.7,3129,2.7,7.4,14.3,20.0,10.9,35.8,8.9,89.9,44.7,672,80.2,36.6,375,82.1,33.3,1706,97.0,50.8,376,83.0,42.8,0.0,0.0,3.8,0.6,47600,25769,35082,44861,53571,91500,5.9
1400000US06013360101,06013360101,"Census Tract 3601.01, Contra Costa County, California",579,15.0,15.2,55.8,14.0,3405,1.3,2.4,28.5,15.2,8.2,33.4,11.1,96.3,44.5,266,97.7,51.5,595,97.6,40.8,1689,100.0,45.7,855,87.6,42.5,14.3,4.4,0.0,5.9,46338,-,37031,54722,55556,65603,5.5
1400000US06013360102,06013360102,"Census Tract 3601.02, Contra Costa County, California",315,8.6,3.8,68.9,18.7,3171,2.5,4.2,17.0,13.3,12.0,34.5,16.7,93.4,51.2,341,100.0,70.1,515,97.7,65.0,1536,96.2,52.2,779,82.2,31.7,37.1,9.9,7.4,0.9,61870,5909,46726,51462,64232,78365,3.9
1400000US06013360200,06013360200,"Census Tract 3602, Contra Costa County, California",344,7.8,29.1,58.4,4.7,3160,4.1,9.7,20.9,30.3,9.9,18.5,6.7,86.2,25.2,494,85.6,28.9,692,92.9,22.1,1295,86.7,28.6,679,78.8,19.0,24.5,5.8,10.7,1.4,41725,25500,43806,34397,52019,74091,3.9
1400000US06013361000,06013361000,"Census Tract 3610, Contra Costa County, California",416,17.3,20.7,58.2,3.8,3022,3.1,7.7,24.7,25.3,6.2,21.6,11.4,89.2,33.0,450,100.0,36.7,760,94.3,30.0,1280,85.5,34.8,532,81.6,29.7,18.9,8.1,5.9,0.0,45867,28550,46938,29327,53306,58654,5.5
1400000US06013362000,06013362000,"Census Tract 3620, Contra Costa County, California",64,0.0,7.8,32.8,59.4,2075,3.8,1.3,12.6,19.9,6.9,34.4,21.1,94.9,55.5,277,97.1,74.7,347,98.0,59.4,903,99.1,53.9,548,84.9,45.8,7.5,8.0,4.9,1.4,49625,-,48421,62738,37760,78750,2.5
1400000US06013363000,06013363000,"Census Tract 3630, Contra Costa County, California",836,10.8,29.2,58.3,1.8,4949,5.9,7.9,18.8,28.0,12.6,22.3,4.4,86.2,26.8,811,96.4,35.3,1437,84.9,27.7,2004,87.0,27.1,697,74.7,13.9,12.3,9.5,3.6,6.2,44767,29306,31190,47091,50899,50571,4.4
1400000US06013364002,06013364002,"Census Tract 3640.02, Contra Costa County, California",460,24.8,33.5,39.6,2.2,3470,9.2,10.9,28.9,27.5,11.1,8.0,4.5,79.9,12.4,604,83.6,17.5,608,90.6,15.8,1442,85.7,13.3,816,58.8,4.5,1.3,4.7,9.0,7.9,39847,22000,24821,46444,57969,61818,2.9
1400000US06013365002,06013365002,"Census Tract 3650.02, Contra Costa County, California",519,10.2,41.6,46.4,1.7,2702,25.3,13.8,28.4,17.1,1.9,11.4,2.1,60.9,13.5,716,60.6,3.6,555,64.3,29.7,1044,60.1,15.3,387,58.7,3.4,24.4,12.6,10.7,5.5,24154,18205,24627,38889,32292,76196,8.6
1400000US06013365003,06013365003,"Census Tract 3650.03, Contra Costa County, California",311,6.4,19.9,46.6,27.0,3309,3.4,5.2,15.0,24.7,6.0,26.9,18.8,91.4,45.6,953,95.1,39.8,806,96.0,53.7,1185,89.9,47.8,365,76.2,36.2,21.0,3.0,0.0,1.3,47354,48468,32684,31563,59046,71000,1.1
1400000US06013366001,06013366001,"Census Tract 3660.01, Contra Costa County, California",705,40.4,24.7,29.8,5.1,2829,18.0,17.2,23.6,25.8,3.5,9.0,2.9,64.8,11.9,720,59.7,6.7,683,52.9,5.6,1018,78.2,16.6,408,60.3,20.1,16.1,12.3,6.6,0.0,35034,22961,34710,38103,44931,22434,8.4
1400000US06013366002,06013366002,"Census Tract 3660.02, Contra Costa County, California",825,13.5,34.4,48.2,3.9,3220,25.3,16.1,28.7,15.4,3.9,9.8,0.9,58.6,10.7,698,56.6,11.0,913,58.3,7.9,1227,57.7,13.9,382,66.2,6.0,18.3,24.6,13.0,6.4,30900,25724,31682,29333,38007,56429,6.1
1400000US06013367100,06013367100,"Census Tract 3671, Contra Costa County, California",423,13.0,24.8,57.2,5.0,3421,6.1,11.0,27.4,20.7,13.4,17.9,3.6,82.9,21.5,953,90.8,24.9,445,67.2,32.6,1309,86.9,17.1,714,74.9,18.1,11.0,10.6,4.0,2.4,39765,36944,37650,45368,40966,120775,8.9
1400000US06013367200,06013367200,"Census Tract 3672, Contra Costa County, California",468,24.1,32.1,36.8,7.1,3038,21.8,11.1,23.8,16.0,6.6,13.1,7.6,67.1,20.7,686,68.1,22.3,903,70.9,27.9,1046,69.5,18.3,403,50.6,8.2,16.7,11.7,13.0,3.5,37342,27021,36875,51135,45658,61591,7.3
1400000US06013368001,06013368001,"Census Tract 3680.01, Contra Costa County, California",451,43.5,25.5,31.0,0.0,2764,34.7,11.0,29.9,13.7,9.2,0.8,0.6,54.3,1.4,696,73.1,3.3,788,41.1,2.0,960,62.3,0.0,320,21.6,0.0,20.0,9.1,12.9,41.0,27342,20988,27077,35590,-,"2,500-",5.3
1400000US06013368002,06013368002,"Census Tract 3680.02, Contra Costa County, California",507,23.9,33.1,43.0,0.0,2138,34.6,11.5,37.9,9.5,0.0,6.5,0.0,53.9,6.5,1072,60.4,7.7,272,57.4,0.0,675,48.3,7.1,119,19.3,6.7,21.2,5.7,46.3,0.0,30770,21842,40781,30341,24631,-,13.8
1400000US06013369001,06013369001,"Census Tract 3690.01, Contra Costa County, California",576,40.3,17.2,39.2,3.3,4421,14.9,11.5,35.9,14.4,5.8,11.3,6.3,73.6,17.5,668,65.1,13.0,950,75.1,5.5,1244,81.4,29.1,1559,70.2,17.6,18.3,25.6,7.2,13.8,24620,17833,25871,32734,36934,45203,19.4
1400000US06013369002,06013369002,"Census Tract 3690.02, Contra Costa County, California",184,32.6,44.0,23.4,0.0,1900,4.5,7.9,21.9,22.9,14.5,18.8,9.3,87.6,28.2,372,89.5,50.5,473,84.8,15.4,785,88.7,27.3,270,86.7,22.2,12.7,0.0,20.8,6.2,35678,28333,31637,31935,41875,69394,4.9
1400000US06013370000,06013370000,"Census Tract 3700, Contra Costa County, California",304,0.0,9.5,56.3,34.2,2147,7.4,6.9,17.7,23.8,8.1,21.6,14.6,85.7,36.1,390,79.0,54.6,436,88.3,22.9,870,90.0,34.5,451,80.9,36.1,6.2,4.2,0.0,2.2,52163,24500,54205,60660,39934,56833,0.2
1400000US06013371000,06013371000,"Census Tract 3710, Contra Costa County, California",364,19.8,44.0,36.3,0.0,3467,6.7,9.1,26.4,23.0,6.4,19.7,8.8,84.3,28.6,820,92.4,44.4,695,78.4,27.8,1511,82.3,24.0,441,85.3,16.1,20.6,14.9,7.7,1.4,38933,25769,33750,42100,47448,51771,4.6
1400000US06013372000,06013372000,"Census Tract 3720, Contra Costa County, California",469,26.9,14.5,55.9,2.8,5036,15.3,10.9,30.4,19.2,7.8,14.2,2.1,73.8,16.3,1143,59.2,12.5,1161,82.7,16.5,2099,82.1,18.5,633,56.4,15.6,12.3,14.3,3.1,3.9,35651,28225,35950,41414,42679,41058,8.3
1400000US06013373000,06013373000,"Census Tract 3730, Contra Costa County, California",317,32.2,24.3,40.4,3.2,2286,21.8,18.2,26.8,18.6,5.2,7.9,1.5,60.1,9.4,601,79.4,2.0,742,46.1,18.5,567,65.1,8.3,376,49.2,5.1,19.2,10.0,13.2,0.0,30070,23536,30437,30208,35184,59167,5.7
1400000US06013374000,06013374000,"Census Tract 3740, Contra Costa County, California",388,27.6,32.2,32.5,7.7,3475,17.9,8.1,24.5,25.1,6.9,12.6,4.9,74.0,17.5,981,75.0,15.3,674,69.1,22.8,1329,79.8,15.7,491,62.7,19.6,35.4,25.8,11.9,17.6,33465,25197,26905,37000,51250,53214,11.7
1400000US06013375000,06013375000,"Census Tract 3750, Contra Costa County, California",538,34.9,25.5,35.7,3.9,2380,32.0,17.6,31.6,11.2,3.2,2.1,2.1,50.3,4.2,920,55.7,1.3,607,51.7,6.9,736,45.1,4.1,117,34.2,14.5,24.7,19.7,12.2,0.0,22191,20027,23451,27300,26528,62500,6.0
1400000US06013376000,06013376000,"Census Tract 3760, Contra Costa County, California",787,29.4,42.8,27.8,0.0,2857,20.6,18.0,21.0,21.2,8.5,7.6,3.2,61.4,10.7,869,59.4,11.3,587,66.6,12.8,982,63.7,12.2,419,53.0,3.3,39.9,39.2,30.4,23.1,19958,18470,25139,26583,30870,56328,8.9
1400000US06013377000,06013377000,"Census Tract 3770, Contra Costa County, California",807,31.6,34.2,30.4,3.8,3664,18.0,12.3,29.9,17.8,4.5,14.4,3.2,69.7,17.6,837,67.4,7.6,858,62.9,10.1,1597,80.6,28.6,372,44.1,9.9,30.3,24.8,10.1,26.8,21693,14929,19077,38325,30050,27344,14.3
1400000US06013378000,06013378000,"Census Tract 3780, Contra Costa County, California",94,19.1,48.9,30.9,1.1,2411,1.7,1.8,13.2,21.7,5.0,30.4,26.2,96.5,56.6,265,87.5,46.0,446,90.6,51.1,1221,99.2,57.5,479,100.0,65.3,49.4,17.0,14.2,6.7,41109,13750,19966,24559,50820,79088,5.0
1400000US06013379000,06013379000,"Census Tract 3790, Contra Costa County, California",592,36.8,50.8,10.8,1.5,3287,16.2,20.6,31.6,22.1,3.8,3.9,1.9,63.2,5.7,898,63.5,3.6,673,61.7,7.1,1149,66.5,7.7,567,58.0,3.7,23.0,31.3,19.4,17.7,23902,20994,25233,23608,26136,36600,12.0
1400000US06013380000,06013380000,"Census Tract 3800, Contra Costa County, California",395,17.0,22.8,18.2,42.0,3651,4.9,5.2,13.6,16.4,7.3,27.1,25.4,89.8,52.5,994,95.2,59.5,834,87.6,44.5,1408,92.2,57.6,415,73.5,34.5,26.4,22.3,17.6,2.7,52390,11793,42150,33237,59671,62740,4.8
1400000US06013381000,06013381000,"Census Tract 3810, Contra Costa County, California",524,39.1,26.9,34.0,0.0,3565,8.6,12.3,30.8,32.2,7.8,5.4,2.9,79.1,8.3,792,86.2,3.7,931,69.8,8.2,1429,82.1,11.5,413,76.0,6.8,24.0,20.0,12.1,0.0,28814,22212,27159,30341,35536,70990,5.0
1400000US06013382000,06013382000,"Census Tract 3820, Contra Costa County, California",823,18.8,43.6,29.4,8.1,4072,5.8,10.2,24.7,30.6,10.9,11.8,6.1,84.0,17.9,884,83.4,14.3,955,77.0,15.8,1440,88.5,10.9,793,85.1,37.1,18.6,33.4,13.3,15.0,29530,23685,21579,39865,50000,71023,6.2
1400000US06013383000,06013383000,"Census Tract 3830, Contra Costa County, California",444,0.0,29.5,35.6,34.9,3633,1.0,9.2,15.8,15.7,6.3,32.2,19.8,89.8,52.0,830,94.0,58.3,746,89.9,60.6,1519,90.0,54.6,538,82.3,23.0,0.0,12.0,12.6,15.6,31748,30334,26438,31667,37107,54063,2.7
1400000US06013384000,06013384000,"Census Tract 3840, Contra Costa County, California",172,0.0,18.6,38.4,43.0,2982,1.6,1.6,7.2,18.4,8.0,35.9,27.2,96.7,63.1,359,100.0,86.9,727,100.0,68.4,1178,98.7,61.5,718,88.6,48.5,0.0,5.1,4.4,1.2,63818,32083,41321,51125,65559,69356,2.4
1400000US06013385100,06013385100,"Census Tract 3851, Contra Costa County, California",21,0.0,61.9,0.0,38.1,2008,1.4,2.1,10.8,16.1,5.2,30.0,34.3,96.4,64.3,129,100.0,72.9,271,100.0,59.0,889,98.8,74.2,719,91.5,52.4,16.7,6.0,0.0,1.5,41353,80227,46125,35324,40149,66364,2.1
1400000US06013385200,06013385200,"Census Tract 3852, Contra Costa County, California",62,69.4,30.6,0.0,0.0,1013,0.0,1.9,15.8,20.3,9.7,18.2,34.2,98.1,52.3,173,100.0,46.8,93,100.0,100.0,447,100.0,50.8,300,93.7,43.0,0.0,0.0,0.0,1.7,58750,-,53188,49375,59250,61712,1.4
1400000US06013386000,06013386000,"Census Tract 3860, Contra Costa County, California",270,9.3,40.0,27.4,23.3,2332,2.4,6.7,14.3,16.7,7.8,28.3,23.8,90.8,52.0,656,97.6,64.0,369,83.5,49.1,845,90.2,55.3,462,88.3,31.4,2.3,9.9,7.2,3.3,35922,22261,28083,42059,28537,51607,1.0
1400000US06013387000,06013387000,"Census Tract 3870, Contra Costa County, California",70,15.7,31.4,34.3,18.6,1927,2.5,1.6,15.3,17.7,8.2,36.1,18.6,95.9,54.7,395,100.0,69.6,480,95.6,58.5,571,100.0,60.6,481,87.9,31.6,0.0,13.3,0.0,12.0,49297,-,28750,46528,52852,62875,1.7
1400000US06013388000,06013388000,"Census Tract 3880, Contra Costa County, California",81,0.0,18.5,63.0,18.5,1981,2.5,5.0,12.2,17.7,5.8,28.7,28.2,92.5,56.9,440,100.0,72.7,510,96.1,76.5,719,87.1,44.8,312,88.8,30.4,0.0,0.0,3.9,2.6,49135,22773,40750,29583,62326,60069,1.1
1400000US06013389100,06013389100,"Census Tract 3891, Contra Costa County, California",117,0.0,42.7,36.8,20.5,1532,9.5,4.2,14.4,19.8,7.8,23.6,20.7,86.3,44.3,340,100.0,61.5,366,79.5,39.9,487,84.6,50.7,339,82.3,22.4,37.1,26.7,15.8,0.0,36458,16375,21667,26563,56786,88167,3.9
1400000US06013389200,06013389200,"Census Tract 3892, Contra Costa County, California",165,15.8,32.7,28.5,23.0,1746,11.2,7.0,23.1,17.2,8.5,15.1,17.8,81.8,32.9,501,83.4,59.7,352,84.9,20.7,473,79.1,35.9,420,80.2,7.6,32.1,10.6,15.1,5.9,31429,14076,27050,28319,39471,37206,0.0
1400000US06013390100,06013390100,"Census Tract 3901, Contra Costa County, California",30,0.0,20.0,80.0,0.0,1828,0.4,2.0,8.2,11.2,9.2,31.6,37.6,97.6,69.1,305,94.1,79.3,248,100.0,87.9,756,100.0,61.5,519,95.2,65.3,0.0,28.2,2.4,4.8,44919,-,18646,29258,18875,68258,0.8
1400000US06013390200,06013390200,"Census Tract 3902, Contra Costa County, California",19,0.0,0.0,100.0,0.0,1444,0.0,4.5,4.1,15.0,3.7,38.0,34.8,95.5,72.8,123,100.0,54.5,395,93.2,83.8,553,93.1,75.0,373,100.0,63.8,0.0,0.0,11.5,6.1,64375,22917,16406,39524,63182,95192,0.4
1400000US06013391000,06013391000,"Census Tract 3910, Contra Costa County, California",87,12.6,0.0,32.2,55.2,1952,0.7,2.0,7.4,7.4,5.6,38.7,38.2,97.3,76.9,107,100.0,49.5,386,93.8,73.6,907,96.9,79.3,552,100.0,80.6,0.0,4.9,3.9,4.7,60811,14531,57857,21354,67500,92609,0.0
1400000US06013392000,06013392000,"Census Tract 3920, Contra Costa County, California",90,0.0,43.3,40.0,16.7,1840,0.6,1.8,5.3,11.0,4.2,27.1,50.0,97.6,77.1,123,92.7,70.7,440,100.0,92.0,703,97.6,75.7,574,96.7,68.8,24.4,11.3,3.2,0.6,70590,40139,"2,500-",62946,57143,98750,0.4
1400000US06013392200,06013392200,"Census Tract 3922, Contra Costa County, California",1126,18.2,30.6,45.5,5.8,7823,9.1,11.6,26.2,27.4,7.9,12.5,5.4,79.3,17.8,2502,80.5,22.7,1607,85.2,25.7,2796,79.0,12.1,918,66.4,8.1,19.1,4.9,6.6,3.7,41516,23750,38529,41946,62917,64450,16.3
