GEO.id,GEO.id2,GEO.display-label,HD01_S01,HD02_S01,HD01_S02,HD02_S02,HD01_S04,HD02_S04,HD01_S05,HD02_S05,HD01_S06,HD02_S06,HD01_S07,HD02_S07,HD01_S08,HD02_S08
Id,Id2,Geography,Number; OCCUPANCY STATUS - Total housing units,Percent; OCCUPANCY STATUS - Total housing units,Number; OCCUPANCY STATUS - Total housing units - Occupied housing units,Percent; OCCUPANCY STATUS - Total housing units - Occupied housing units,Number; TENURE - Occupied housing units,Percent; TENURE - Occupied housing units,Number; TENURE - Occupied housing units - Owner occupied,Percent; TENURE - Occupied housing units - Owner occupied,Number; TENURE - Occupied housing units - Owner occupied - Owned with a mortgage or loan,Percent; TENURE - Occupied housing units - Owner occupied - Owned with a mortgage or loan,Number; TENURE - Occupied housing units - Owner occupied - Owned free and clear,Percent; TENURE - Occupied housing units - Owner occupied - Owned free and clear,Number; TENURE - Occupied housing units - Renter occupied,Percent; TENURE - Occupied housing units - Renter occupied
1400000US06037401312,06037401312,"Census Tract 4013.12, Los Angeles County, California",2057,100.0,1989,96.7,1989,100.0,1625,81.7,1084,54.5,541,27.2,364,18.3
1400000US06037401500,06037401500,"Census Tract 4015, Los Angeles County, California",1914,100.0,1817,94.9,1817,100.0,1172,64.5,809,44.5,363,20.0,645,35.5
1400000US06037401601,06037401601,"Census Tract 4016.01, Los Angeles County, California",2209,100.0,2113,95.7,2113,100.0,1568,74.2,810,38.3,758,35.9,545,25.8
1400000US06037401602,06037401602,"Census Tract 4016.02, Los Angeles County, California",1928,100.0,1819,94.3,1819,100.0,984,54.1,837,46.0,147,8.1,835,45.9
1400000US06037401603,06037401603,"Census Tract 4016.03, Los Angeles County, California",1340,100.0,1280,95.5,1280,100.0,946,73.9,468,36.6,478,37.3,334,26.1
1400000US06037401701,06037401701,"Census Tract 4017.01, Los Angeles County, California",1754,100.0,1652,94.2,1652,100.0,1245,75.4,874,52.9,371,22.5,407,24.6
1400000US06037401703,06037401703,"Census Tract 4017.03, Los Angeles County, California",1563,100.0,1504,96.2,1504,100.0,600,39.9,536,35.6,64,4.3,904,60.1
1400000US06037401704,06037401704,"Census Tract 4017.04, Los Angeles County, California",2044,100.0,1944,95.1,1944,100.0,890,45.8,712,36.6,178,9.2,1054,54.2
1400000US06037401800,06037401800,"Census Tract 4018, Los Angeles County, California",2803,100.0,2696,96.2,2696,100.0,2094,77.7,1542,57.2,552,20.5,602,22.3
1400000US06037401901,06037401901,"Census Tract 4019.01, Los Angeles County, California",136,100.0,121,89.0,121,100.0,17,14.0,16,13.2,1,0.8,104,86.0
1400000US06037401902,06037401902,"Census Tract 4019.02, Los Angeles County, California",2939,100.0,2736,93.1,2736,100.0,1024,37.4,769,28.1,255,9.3,1712,62.6
1400000US06037402001,06037402001,"Census Tract 4020.01, Los Angeles County, California",1099,100.0,1055,96.0,1055,100.0,519,49.2,426,40.4,93,8.8,536,50.8
1400000US06037402002,06037402002,"Census Tract 4020.02, Los Angeles County, California",1554,100.0,1490,95.9,1490,100.0,815,54.7,668,44.8,147,9.9,675,45.3
1400000US06037402101,06037402101,"Census Tract 4021.01, Los Angeles County, California",1074,100.0,1027,95.6,1027,100.0,766,74.6,690,67.2,76,7.4,261,25.4
1400000US06037402102,06037402102,"Census Tract 4021.02, Los Angeles County, California",1287,100.0,1220,94.8,1220,100.0,810,66.4,692,56.7,118,9.7,410,33.6
1400000US06037402200,06037402200,"Census Tract 4022, Los Angeles County, California",2097,100.0,2007,95.7,2007,100.0,1525,76.0,1245,62.0,280,14.0,482,24.0
1400000US06037402301,06037402301,"Census Tract 4023.01, Los Angeles County, California",1351,100.0,1264,93.6,1264,100.0,685,54.2,611,48.3,74,5.9,579,45.8
1400000US06037402303,06037402303,"Census Tract 4023.03, Los Angeles County, California",1144,100.0,1053,92.0,1053,100.0,389,36.9,340,32.3,49,4.7,664,63.1
1400000US06037402304,06037402304,"Census Tract 4023.04, Los Angeles County, California",1005,100.0,925,92.0,925,100.0,274,29.6,173,18.7,101,10.9,651,70.4
1400000US06037402402,06037402402,"Census Tract 4024.02, Los Angeles County, California",2136,100.0,2050,96.0,2050,100.0,1000,48.8,842,41.1,158,7.7,1050,51.2
1400000US06037402403,06037402403,"Census Tract 4024.03, Los Angeles County, California",1057,100.0,1017,96.2,1017,100.0,843,82.9,581,57.1,262,25.8,174,17.1
1400000US06037402404,06037402404,"Census Tract 4024.04, Los Angeles County, California",6,100.0,4,66.7,4,100.0,2,50.0,2,50.0,0,0.0,2,50.0
1400000US06037402405,06037402405,"Census Tract 4024.05, Los Angeles County, California",646,100.0,622,96.3,622,100.0,509,81.8,454,73.0,55,8.8,113,18.2
1400000US06037402406,06037402406,"Census Tract 4024.06, Los Angeles County, California",1225,100.0,1152,94.0,1152,100.0,602,52.3,546,47.4,56,4.9,550,47.7
1400000US06037402501,06037402501,"Census Tract 4025.01, Los Angeles County, California",1381,100.0,1280,92.7,1280,100.0,406,31.7,302,23.6,104,8.1,874,68.3
1400000US06037402502,06037402502,"Census Tract 4025.02, Los Angeles County, California",1794,100.0,1699,94.7,1699,100.0,588,34.6,439,25.8,149,8.8,1111,65.4
1400000US06037402600,06037402600,"Census Tract 4026, Los Angeles County, California",2527,100.0,2387,94.5,2387,100.0,1130,47.3,966,40.5,164,6.9,1257,52.7
1400000US06037402702,06037402702,"Census Tract 4027.02, Los Angeles County, California",1676,100.0,1500,89.5,1500,100.0,385,25.7,313,20.9,72,4.8,1115,74.3
1400000US06037402703,06037402703,"Census Tract 4027.03, Los Angeles County, California",1316,100.0,1234,93.8,1234,100.0,872,70.7,755,61.2,117,9.5,362,29.3
1400000US06037402705,06037402705,"Census Tract 4027.05, Los Angeles County, California",868,100.0,831,95.7,831,100.0,678,81.6,575,69.2,103,12.4,153,18.4
1400000US06037402706,06037402706,"Census Tract 4027.06, Los Angeles County, California",997,100.0,964,96.7,964,100.0,710,73.7,610,63.3,100,10.4,254,26.3
1400000US06037402801,06037402801,"Census Tract 4028.01, Los Angeles County, California",1172,100.0,1097,93.6,1097,100.0,383,34.9,292,26.6,91,8.3,714,65.1
1400000US06037402803,06037402803,"Census Tract 4028.03, Los Angeles County, California",763,100.0,724,94.9,724,100.0,283,39.1,246,34.0,37,5.1,441,60.9
1400000US06037402804,06037402804,"Census Tract 4028.04, Los Angeles County, California",985,100.0,944,95.8,944,100.0,300,31.8,264,28.0,36,3.8,644,68.2
1400000US06037402902,06037402902,"Census Tract 4029.02, Los Angeles County, California",1472,100.0,1381,93.8,1381,100.0,674,48.8,573,41.5,101,7.3,707,51.2
1400000US06037402903,06037402903,"Census Tract 4029.03, Los Angeles County, California",982,100.0,920,93.7,920,100.0,507,55.1,426,46.3,81,8.8,413,44.9
1400000US06037402904,06037402904,"Census Tract 4029.04, Los Angeles County, California",825,100.0,792,96.0,792,100.0,641,80.9,521,65.8,120,15.2,151,19.1
1400000US06037403000,06037403000,"Census Tract 4030, Los Angeles County, California",1515,100.0,1448,95.6,1448,100.0,1086,75.0,863,59.6,223,15.4,362,25.0
1400000US06037403200,06037403200,"Census Tract 4032, Los Angeles County, California",1,100.0,1,100.0,1,100.0,1,100.0,1,100.0,0,0.0,0,0.0
1400000US06037403303,06037403303,"Census Tract 4033.03, Los Angeles County, California",791,100.0,768,97.1,768,100.0,678,88.3,513,66.8,165,21.5,90,11.7
1400000US06037403304,06037403304,"Census Tract 4033.04, Los Angeles County, California",1736,100.0,1682,96.9,1682,100.0,1441,85.7,1126,66.9,315,18.7,241,14.3
1400000US06037403305,06037403305,"Census Tract 4033.05, Los Angeles County, California",714,100.0,694,97.2,694,100.0,574,82.7,478,68.9,96,13.8,120,17.3
1400000US06037403312,06037403312,"Census Tract 4033.12, Los Angeles County, California",1616,100.0,1570,97.2,1570,100.0,1256,80.0,1029,65.5,227,14.5,314,20.0
1400000US06037403316,06037403316,"Census Tract 4033.16, Los Angeles County, California",2500,100.0,2405,96.2,2405,100.0,1879,78.1,1604,66.7,275,11.4,526,21.9
1400000US06037403317,06037403317,"Census Tract 4033.17, Los Angeles County, California",1467,100.0,1443,98.4,1443,100.0,1302,90.2,1158,80.2,144,10.0,141,9.8
1400000US06037403318,06037403318,"Census Tract 4033.18, Los Angeles County, California",2051,100.0,1983,96.7,1983,100.0,1661,83.8,1520,76.7,141,7.1,322,16.2
1400000US06037403319,06037403319,"Census Tract 4033.19, Los Angeles County, California",1651,100.0,1567,94.9,1567,100.0,1021,65.2,889,56.7,132,8.4,546,34.8
1400000US06037403320,06037403320,"Census Tract 4033.20, Los Angeles County, California",1730,100.0,1685,97.4,1685,100.0,1485,88.1,1262,74.9,223,13.2,200,11.9
1400000US06037403321,06037403321,"Census Tract 4033.21, Los Angeles County, California",1969,100.0,1921,97.6,1921,100.0,1626,84.6,1391,72.4,235,12.2,295,15.4
1400000US06037403322,06037403322,"Census Tract 4033.22, Los Angeles County, California",1259,100.0,1219,96.8,1219,100.0,980,80.4,806,66.1,174,14.3,239,19.6
1400000US06037403323,06037403323,"Census Tract 4033.23, Los Angeles County, California",1824,100.0,1789,98.1,1789,100.0,1473,82.3,1210,67.6,263,14.7,316,17.7
1400000US06037403324,06037403324,"Census Tract 4033.24, Los Angeles County, California",2239,100.0,2139,95.5,2139,100.0,1746,81.6,1441,67.4,305,14.3,393,18.4
1400000US06037403325,06037403325,"Census Tract 4033.25, Los Angeles County, California",1548,100.0,1511,97.6,1511,100.0,1200,79.4,1009,66.8,191,12.6,311,20.6
1400000US06037403401,06037403401,"Census Tract 4034.01, Los Angeles County, California",1531,100.0,1489,97.3,1489,100.0,1264,84.9,1031,69.2,233,15.6,225,15.1
1400000US06037403402,06037403402,"Census Tract 4034.02, Los Angeles County, California",988,100.0,966,97.8,966,100.0,837,86.6,683,70.7,154,15.9,129,13.4
1400000US06037403403,06037403403,"Census Tract 4034.03, Los Angeles County, California",1547,100.0,1511,97.7,1511,100.0,1418,93.8,1120,74.1,298,19.7,93,6.2
1400000US06037403404,06037403404,"Census Tract 4034.04, Los Angeles County, California",753,100.0,736,97.7,736,100.0,683,92.8,532,72.3,151,20.5,53,7.2
1400000US06037403405,06037403405,"Census Tract 4034.05, Los Angeles County, California",494,100.0,482,97.6,482,100.0,443,91.9,344,71.4,99,20.5,39,8.1
1400000US06037403406,06037403406,"Census Tract 4034.06, Los Angeles County, California",862,100.0,840,97.4,840,100.0,579,68.9,451,53.7,128,15.2,261,31.1
1400000US06037403407,06037403407,"Census Tract 4034.07, Los Angeles County, California",624,100.0,587,94.1,587,100.0,556,94.7,461,78.5,95,16.2,31,5.3
1400000US06037403408,06037403408,"Census Tract 4034.08, Los Angeles County, California",1950,100.0,1918,98.4,1918,100.0,1752,91.3,1423,74.2,329,17.2,166,8.7
1400000US06037403500,06037403500,"Census Tract 4035, Los Angeles County, California",583,100.0,526,90.2,526,100.0,389,74.0,311,59.1,78,14.8,137,26.0
1400000US06037403600,06037403600,"Census Tract 4036, Los Angeles County, California",2279,100.0,2181,95.7,2181,100.0,1610,73.8,1248,57.2,362,16.6,571,26.2
1400000US06037403702,06037403702,"Census Tract 4037.02, Los Angeles County, California",1193,100.0,1172,98.2,1172,100.0,1026,87.5,783,66.8,243,20.7,146,12.5
1400000US06037403703,06037403703,"Census Tract 4037.03, Los Angeles County, California",1732,100.0,1700,98.2,1700,100.0,1406,82.7,1096,64.5,310,18.2,294,17.3
1400000US06037403721,06037403721,"Census Tract 4037.21, Los Angeles County, California",1734,100.0,1660,95.7,1660,100.0,1164,70.1,871,52.5,293,17.7,496,29.9
1400000US06037403722,06037403722,"Census Tract 4037.22, Los Angeles County, California",1820,100.0,1731,95.1,1731,100.0,679,39.2,567,32.8,112,6.5,1052,60.8
1400000US06037403801,06037403801,"Census Tract 4038.01, Los Angeles County, California",2049,100.0,2003,97.8,2003,100.0,1246,62.2,1062,53.0,184,9.2,757,37.8
1400000US06037403802,06037403802,"Census Tract 4038.02, Los Angeles County, California",2005,100.0,1923,95.9,1923,100.0,1145,59.5,891,46.3,254,13.2,778,40.5
1400000US06037403901,06037403901,"Census Tract 4039.01, Los Angeles County, California",955,100.0,923,96.6,923,100.0,746,80.8,616,66.7,130,14.1,177,19.2
1400000US06037403902,06037403902,"Census Tract 4039.02, Los Angeles County, California",1576,100.0,1523,96.6,1523,100.0,1070,70.3,760,49.9,310,20.4,453,29.7
1400000US06037404000,06037404000,"Census Tract 4040, Los Angeles County, California",1355,100.0,1311,96.8,1311,100.0,787,60.0,666,50.8,121,9.2,524,40.0
1400000US06037404100,06037404100,"Census Tract 4041, Los Angeles County, California",1516,100.0,1457,96.1,1457,100.0,1012,69.5,867,59.5,145,10.0,445,30.5
1400000US06037404201,06037404201,"Census Tract 4042.01, Los Angeles County, California",1048,100.0,999,95.3,999,100.0,492,49.2,428,42.8,64,6.4,507,50.8
1400000US06037404202,06037404202,"Census Tract 4042.02, Los Angeles County, California",816,100.0,786,96.3,786,100.0,412,52.4,339,43.1,73,9.3,374,47.6
1400000US06037404301,06037404301,"Census Tract 4043.01, Los Angeles County, California",1542,100.0,1479,95.9,1479,100.0,552,37.3,396,26.8,156,10.5,927,62.7
1400000US06037404302,06037404302,"Census Tract 4043.02, Los Angeles County, California",610,100.0,594,97.4,594,100.0,411,69.2,338,56.9,73,12.3,183,30.8
1400000US06037404401,06037404401,"Census Tract 4044.01, Los Angeles County, California",1017,100.0,991,97.4,991,100.0,537,54.2,430,43.4,107,10.8,454,45.8
1400000US06037404402,06037404402,"Census Tract 4044.02, Los Angeles County, California",1270,100.0,1226,96.5,1226,100.0,746,60.8,598,48.8,148,12.1,480,39.2
1400000US06037404501,06037404501,"Census Tract 4045.01, Los Angeles County, California",687,100.0,555,80.8,555,100.0,313,56.4,207,37.3,106,19.1,242,43.6
1400000US06037404503,06037404503,"Census Tract 4045.03, Los Angeles County, California",747,100.0,729,97.6,729,100.0,537,73.7,412,56.5,125,17.1,192,26.3
1400000US06037404504,06037404504,"Census Tract 4045.04, Los Angeles County, California",1356,100.0,1308,96.5,1308,100.0,513,39.2,431,33.0,82,6.3,795,60.8
1400000US06037404600,06037404600,"Census Tract 4046, Los Angeles County, California",390,100.0,374,95.9,374,100.0,261,69.8,210,56.1,51,13.6,113,30.2
1400000US06037404701,06037404701,"Census Tract 4047.01, Los Angeles County, California",1288,100.0,1248,96.9,1248,100.0,888,71.2,720,57.7,168,13.5,360,28.8
1400000US06037404702,06037404702,"Census Tract 4047.02, Los Angeles County, California",1414,100.0,1372,97.0,1372,100.0,742,54.1,635,46.3,107,7.8,630,45.9
1400000US06037404703,06037404703,"Census Tract 4047.03, Los Angeles County, California",761,100.0,730,95.9,730,100.0,332,45.5,278,38.1,54,7.4,398,54.5
1400000US06037404801,06037404801,"Census Tract 4048.01, Los Angeles County, California",1769,100.0,1726,97.6,1726,100.0,824,47.7,664,38.5,160,9.3,902,52.3
1400000US06037404802,06037404802,"Census Tract 4048.02, Los Angeles County, California",1029,100.0,984,95.6,984,100.0,544,55.3,448,45.5,96,9.8,440,44.7
1400000US06037404803,06037404803,"Census Tract 4048.03, Los Angeles County, California",452,100.0,439,97.1,439,100.0,284,64.7,205,46.7,79,18.0,155,35.3
1400000US06037404901,06037404901,"Census Tract 4049.01, Los Angeles County, California",1268,100.0,1246,98.3,1246,100.0,788,63.2,655,52.6,133,10.7,458,36.8
1400000US06037404902,06037404902,"Census Tract 4049.02, Los Angeles County, California",904,100.0,879,97.2,879,100.0,687,78.2,587,66.8,100,11.4,192,21.8
1400000US06037404903,06037404903,"Census Tract 4049.03, Los Angeles County, California",689,100.0,673,97.7,673,100.0,471,70.0,383,56.9,88,13.1,202,30.0
1400000US06037405001,06037405001,"Census Tract 4050.01, Los Angeles County, California",1335,100.0,1302,97.5,1302,100.0,960,73.7,789,60.6,171,13.1,342,26.3
1400000US06037405002,06037405002,"Census Tract 4050.02, Los Angeles County, California",659,100.0,640,97.1,640,100.0,443,69.2,368,57.5,75,11.7,197,30.8
1400000US06037405101,06037405101,"Census Tract 4051.01, Los Angeles County, California",1178,100.0,1139,96.7,1139,100.0,801,70.3,675,59.3,126,11.1,338,29.7
1400000US06037405102,06037405102,"Census Tract 4051.02, Los Angeles County, California",1375,100.0,1334,97.0,1334,100.0,678,50.8,576,43.2,102,7.6,656,49.2
1400000US06037405201,06037405201,"Census Tract 4052.01, Los Angeles County, California",1324,100.0,1265,95.5,1265,100.0,721,57.0,600,47.4,121,9.6,544,43.0
1400000US06037405202,06037405202,"Census Tract 4052.02, Los Angeles County, California",1233,100.0,1198,97.2,1198,100.0,619,51.7,507,42.3,112,9.3,579,48.3
1400000US06037405203,06037405203,"Census Tract 4052.03, Los Angeles County, California",797,100.0,772,96.9,772,100.0,530,68.7,440,57.0,90,11.7,242,31.3
1400000US06037405301,06037405301,"Census Tract 4053.01, Los Angeles County, California",1096,100.0,1034,94.3,1034,100.0,461,44.6,348,33.7,113,10.9,573,55.4
1400000US06037405302,06037405302,"Census Tract 4053.02, Los Angeles County, California",1618,100.0,1536,94.9,1536,100.0,1071,69.7,859,55.9,212,13.8,465,30.3
1400000US06037405400,06037405400,"Census Tract 4054, Los Angeles County, California",1289,100.0,1253,97.2,1253,100.0,1010,80.6,849,67.8,161,12.8,243,19.4
1400000US06037405500,06037405500,"Census Tract 4055, Los Angeles County, California",2043,100.0,1981,97.0,1981,100.0,1457,73.5,1136,57.3,321,16.2,524,26.5
1400000US06037405600,06037405600,"Census Tract 4056, Los Angeles County, California",1701,100.0,1675,98.5,1675,100.0,1248,74.5,984,58.7,264,15.8,427,25.5
1400000US06037405701,06037405701,"Census Tract 4057.01, Los Angeles County, California",1096,100.0,1047,95.5,1047,100.0,633,60.5,555,53.0,78,7.4,414,39.5
1400000US06037405702,06037405702,"Census Tract 4057.02, Los Angeles County, California",1554,100.0,1476,95.0,1476,100.0,918,62.2,665,45.1,253,17.1,558,37.8
1400000US06037405800,06037405800,"Census Tract 4058, Los Angeles County, California",1705,100.0,1658,97.2,1658,100.0,1119,67.5,937,56.5,182,11.0,539,32.5
1400000US06037405900,06037405900,"Census Tract 4059, Los Angeles County, California",1283,100.0,1220,95.1,1220,100.0,902,73.9,665,54.5,237,19.4,318,26.1
1400000US06037406000,06037406000,"Census Tract 4060, Los Angeles County, California",1629,100.0,1575,96.7,1575,100.0,1195,75.9,945,60.0,250,15.9,380,24.1
1400000US06037406101,06037406101,"Census Tract 4061.01, Los Angeles County, California",1222,100.0,1162,95.1,1162,100.0,541,46.6,437,37.6,104,9.0,621,53.4
1400000US06037406102,06037406102,"Census Tract 4061.02, Los Angeles County, California",2374,100.0,2232,94.0,2232,100.0,580,26.0,476,21.3,104,4.7,1652,74.0
1400000US06037406200,06037406200,"Census Tract 4062, Los Angeles County, California",1990,100.0,1901,95.5,1901,100.0,732,38.5,579,30.5,153,8.0,1169,61.5
1400000US06037406300,06037406300,"Census Tract 4063, Los Angeles County, California",1785,100.0,1716,96.1,1716,100.0,1251,72.9,948,55.2,303,17.7,465,27.1
1400000US06037406402,06037406402,"Census Tract 4064.02, Los Angeles County, California",641,100.0,632,98.6,632,100.0,581,91.9,455,72.0,126,19.9,51,8.1
1400000US06037406411,06037406411,"Census Tract 4064.11, Los Angeles County, California",555,100.0,536,96.6,536,100.0,416,77.6,341,63.6,75,14.0,120,22.4
1400000US06037406412,06037406412,"Census Tract 4064.12, Los Angeles County, California",829,100.0,807,97.3,807,100.0,679,84.1,532,65.9,147,18.2,128,15.9
1400000US06037406500,06037406500,"Census Tract 4065, Los Angeles County, California",2050,100.0,1989,97.0,1989,100.0,1182,59.4,932,46.9,250,12.6,807,40.6
1400000US06037406601,06037406601,"Census Tract 4066.01, Los Angeles County, California",1541,100.0,1496,97.1,1496,100.0,1283,85.8,1019,68.1,264,17.6,213,14.2
1400000US06037406602,06037406602,"Census Tract 4066.02, Los Angeles County, California",1323,100.0,1289,97.4,1289,100.0,981,76.1,784,60.8,197,15.3,308,23.9
1400000US06037406701,06037406701,"Census Tract 4067.01, Los Angeles County, California",938,100.0,922,98.3,922,100.0,585,63.4,444,48.2,141,15.3,337,36.6
1400000US06037406702,06037406702,"Census Tract 4067.02, Los Angeles County, California",1733,100.0,1689,97.5,1689,100.0,850,50.3,669,39.6,181,10.7,839,49.7
1400000US06037406800,06037406800,"Census Tract 4068, Los Angeles County, California",1371,100.0,1336,97.4,1336,100.0,1032,77.2,831,62.2,201,15.0,304,22.8
1400000US06037406901,06037406901,"Census Tract 4069.01, Los Angeles County, California",1213,100.0,1162,95.8,1162,100.0,723,62.2,583,50.2,140,12.0,439,37.8
